date,country,state,city,ibgeID,deaths,newCases,totalCases
2020-04-01,Brazil,SP,Embu das Artes/SP,3515004,1,1,8
2020-04-01,Brazil,RS,Erechim/RS,4307005,0,0,3
2020-04-01,Brazil,RS,Estrela/RS,4307807,0,0,1
2020-04-01,Brazil,RS,Estância Velha/RS,4307609,0,0,2
2020-04-01,Brazil,CE,Eusébio/CE,2304285,1,1,1
2020-04-01,Brazil,MG,Extrema/MG,3125101,0,0,1
2020-04-01,Brazil,RS,Farroupilha/RS,4307906,0,0,1
2020-04-01,Brazil,PR,Faxinal/PR,4107603,0,0,1
2020-04-01,Brazil,PR,Fazenda Rio Grande/PR,4107652,0,1,1
2020-04-01,Brazil,BA,Feira de Santana/BA,2910800,0,1,19
2020-04-01,Brazil,PE,Fernando de Noronha/PE,2605459,0,0,2
2020-04-01,Brazil,SP,Ferraz de Vasconcelos/SP,3515707,0,4,9
2020-04-01,Brazil,SC,Florianópolis/SC,4205407,0,2,60
2020-04-01,Brazil,CE,Fortaleza/CE,2304400,6,42,413
2020-04-01,Brazil,CE,Fortim/CE,2304459,0,0,1
2020-04-01,Brazil,PR,Foz do Iguaçu/PR,4108304,0,2,12
2020-04-01,Brazil,PR,Francisco Beltrão/PR,4108403,0,0,1
2020-04-01,Brazil,SP,Franco da Rocha/SP,3516408,0,1,4
2020-04-01,Brazil,RS,Garibaldi/RS,4308607,0,0,1
2020-04-01,Brazil,SC,Gaspar/SC,4205902,0,0,2
2020-04-01,Brazil,PE,Goiana/PE,2606200,1,0,1
2020-04-01,Brazil,GO,Goianésia/GO,5208608,0,0,1
2020-04-01,Brazil,PR,Goioerê/PR,4108601,0,1,1
2020-04-01,Brazil,GO,Goiânia/GO,5208707,0,3,42
2020-04-01,Brazil,MG,Governador Valadares/MG,3127701,0,0,2
2020-04-01,Brazil,SC,Gravatal/SC,4206207,0,0,3
2020-04-01,Brazil,RS,Gravataí/RS,4309209,0,3,4
2020-04-01,Brazil,RJ,Guapimirim/RJ,3301850,0,0,1
2020-04-01,Brazil,ES,Guarapari/ES,3202405,0,0,2
2020-04-01,Brazil,PR,Guarapuava/PR,4109401,0,0,1
2020-04-01,Brazil,SP,Guarujá/SP,3518701,0,0,1
2020-04-01,Brazil,SP,Guarulhos/SP,3518800,2,4,25
2020-04-01,Brazil,PR,Guaíra/PR,4108809,0,0,2
2020-04-01,Brazil,MG,Guimarânia/MG,3128907,0,0,1
2020-04-01,Brazil,GO,Hidrolândia/GO,5209705,0,0,0
2020-04-01,Brazil,SP,Hortolândia/SP,3519071,0,0,1
2020-04-01,Brazil,AL,INDEFINIDA/AL,27,0,0,4
2020-04-01,Brazil,AM,INDEFINIDA/AM,13,0,0,0
2020-04-01,Brazil,BA,INDEFINIDA/BA,29,0,0,0
2020-04-01,Brazil,CE,INDEFINIDA/CE,23,0,0,0
2020-04-01,Brazil,ES,INDEFINIDA/ES,32,0,-1,0
2020-04-01,Brazil,GO,INDEFINIDA/GO,52,0,0,0
2020-04-01,Brazil,MG,INDEFINIDA/MG,31,0,-3,2
2020-04-01,Brazil,PE,INDEFINIDA/PE,26,1,0,5
2020-04-01,Brazil,PR,INDEFINIDA/PR,41,0,-1,5
2020-04-01,Brazil,RJ,INDEFINIDA/RJ,33,0,0,0
2020-04-01,Brazil,RN,INDEFINIDA/RN,24,0,0,2
2020-04-01,Brazil,SC,INDEFINIDA/SC,42,0,0,8
2020-04-01,Brazil,SP,INDEFINIDA/SP,35,0,6,59
2020-04-01,Brazil,PR,Ibaiti/PR,4109708,0,1,1
2020-04-01,Brazil,PB,Igaracy/PB,2502607,0,0,1
2020-04-01,Brazil,BA,Ilhéus/BA,2913606,0,1,7
2020-04-01,Brazil,SC,Imbituba/SC,4207304,0,0,5
2020-04-01,Brazil,MA,Imperatriz/MA,2105302,0,1,1
2020-04-01,Brazil,SC,Indaial/SC,4207502,0,0,1
2020-04-01,Brazil,SP,Indaiatuba/SP,3520509,0,2,2
2020-04-01,Brazil,MG,Ipatinga/MG,3131307,0,0,1
2020-04-01,Brazil,BA,Ipiaú/BA,2913903,0,1,1
2020-04-01,Brazil,PE,Ipubi/PE,2607307,0,0,1
2020-04-01,Brazil,SP,Iracemápolis/SP,3521408,0,0,1
2020-04-01,Brazil,PR,Iretama/PR,4110805,0,0,1
2020-04-01,Brazil,RJ,Itaboraí/RJ,3301900,0,1,4
2020-04-01,Brazil,BA,Itabuna/BA,2914802,0,0,4
2020-04-01,Brazil,AM,Itacoatiara/AM,1301902,0,0,4
2020-04-01,Brazil,BA,Itagibá/BA,2915205,0,0,1
2020-04-01,Brazil,CE,Itaitinga/CE,2306256,0,0,1
2020-04-01,Brazil,PA,Itaituba/PA,1503606,0,0,1
2020-04-01,Brazil,SC,Itajaí/SC,4208203,0,0,18
2020-04-01,Brazil,BA,Itajuípe/BA,2915502,0,0,3
2020-04-01,Brazil,BA,Itamaraju/BA,2915601,0,0,1
2020-04-01,Brazil,SP,Itanhaém/SP,3522109,0,2,2
2020-04-01,Brazil,SP,Itapecerica da Serra/SP,3522208,0,1,4
2020-04-01,Brazil,SC,Itapema/SC,4208302,0,0,2
2020-04-01,Brazil,ES,Itapemirim/ES,3202801,0,0,1
2020-04-01,Brazil,SP,Itapevi/SP,3522505,0,0,6
2020-04-01,Brazil,SP,Itaquaquecetuba/SP,3523107,0,2,3
2020-04-01,Brazil,BA,Itororó/BA,2917102,0,0,1
2020-04-01,Brazil,GO,Itumbiara/GO,5211503,0,0,2
2020-04-01,Brazil,SP,Itupeva/SP,3524006,0,0,1
2020-04-01,Brazil,RS,Ivoti/RS,4310801,1,0,3
2020-04-01,Brazil,SC,Içara/SC,4207007,0,0,1
2020-04-01,Brazil,PE,Jaboatão dos Guararapes/PE,2607901,0,0,6
2020-04-01,Brazil,SP,Jaguariúna/SP,3524709,0,0,1
2020-04-01,Brazil,SC,Jaguaruna/SC,4208807,0,0,2
2020-04-01,Brazil,SP,Jandira/SP,3525003,0,0,2
2020-04-01,Brazil,SC,Jaraguá do Sul/SC,4208906,0,1,4
2020-04-01,Brazil,RO,Jaru/RO,1100114,0,0,1
2020-04-01,Brazil,GO,Jataí/GO,5211909,0,0,2
2020-04-01,Brazil,BA,Jequié/BA,2918001,0,0,1
2020-04-01,Brazil,RO,Ji-Paraná/RO,1100122,0,0,1
2020-04-01,Brazil,SC,Joinville/SC,4209102,1,0,14
2020-04-01,Brazil,PB,João Pessoa/PB,2507507,0,2,15
2020-04-01,Brazil,CE,Juazeiro do Norte/CE,2307304,0,0,1
2020-04-01,Brazil,BA,Juazeiro/BA,2918407,0,0,2
2020-04-01,Brazil,MG,Juiz de Fora/MG,3136702,0,1,24
2020-04-01,Brazil,SP,Jundiaí/SP,3525904,0,2,5
2020-04-01,Brazil,SC,Lages/SC,4209300,0,0,1
2020-04-01,Brazil,MG,Lagoa da Prata/MG,3137205,0,2,4
2020-04-01,Brazil,SC,Laguna/SC,4209409,0,0,1
2020-04-01,Brazil,RS,Lajeado/RS,4311403,0,0,5
2020-04-01,Brazil,PR,Lapa/PR,4113205,0,0,1
2020-04-01,Brazil,BA,Lauro de Freitas/BA,2919207,0,0,12
2020-04-01,Brazil,MG,Lavras/MG,3138203,0,1,1
2020-04-01,Brazil,SP,Lençóis Paulista/SP,3526803,0,0,1
2020-04-01,Brazil,SP,Limeira/SP,3526902,0,2,2
2020-04-01,Brazil,ES,Linhares/ES,3203205,0,3,7
2020-04-01,Brazil,PR,Londrina/PR,4113700,0,17,26
2020-04-01,Brazil,SP,Louveira/SP,3527306,0,0,1
2020-04-01,Brazil,GO,Luziânia/GO,5212501,1,0,1
2020-04-01,Brazil,RN,Luís Gomes/RN,2407005,0,0,1
2020-04-01,Brazil,AP,Macapá/AP,1600303,0,1,11
2020-04-01,Brazil,RJ,Macaé/RJ,3302403,0,0,1
2020-04-01,Brazil,RN,Macaíba/RN,2407104,0,0,1
2020-04-01,Brazil,AL,Maceió/AL,2704302,1,0,13
2020-04-01,Brazil,SP,Mairiporã/SP,3528502,0,0,2
2020-04-01,Brazil,AM,Manacapuru/AM,1302504,0,2,6
2020-04-01,Brazil,AM,Manaus/AM,1302603,2,20,179
2020-04-01,Brazil,RJ,Mangaratiba/RJ,3302601,0,0,1
2020-04-01,Brazil,MG,Manhuaçu/MG,3139409,0,0,1
2020-04-01,Brazil,PA,Marabá/PA,1504208,0,0,1
2020-04-01,Brazil,CE,Maracanaú/CE,2307650,0,0,1
2020-04-01,Brazil,CE,Maranguape/CE,2307700,0,0,1
2020-04-01,Brazil,RS,Marau/RS,4311809,0,1,2
2020-04-01,Brazil,PR,Marechal Cândido Rondon/PR,4114609,0,0,1
2020-04-01,Brazil,MG,Mariana/MG,3140001,1,0,2
2020-04-01,Brazil,RJ,Maricá/RJ,3302700,0,0,2
2020-04-01,Brazil,PR,Maringá/PR,4115200,2,1,10
2020-04-01,Brazil,PA,Marituba/PA,1504422,0,0,1
2020-04-01,Brazil,PR,Mariópolis/PR,4115309,0,0,1
2020-04-01,Brazil,PR,Matinhos/PR,4115705,0,0,1
2020-04-01,Brazil,SP,Matão/SP,3529302,0,0,1
2020-04-01,Brazil,CE,Mauriti/CE,2308104,0,0,1
2020-04-01,Brazil,SP,Mauá/SP,3529401,0,0,3
2020-04-01,Brazil,BA,Medeiros Neto/BA,2921104,0,0,1
2020-04-01,Brazil,PR,Medianeira/PR,4115804,0,0,1
2020-04-01,Brazil,RJ,Miguel Pereira/RJ,3302908,1,0,1
2020-04-01,Brazil,SP,Mogi Guaçu/SP,3530706,0,0,1
2020-04-01,Brazil,SP,Mogi das Cruzes/SP,3530607,0,1,11
2020-04-01,Brazil,RN,Monte Alegre/RN,2407807,0,0,1
2020-04-01,Brazil,RN,Mossoró/RN,2408003,1,3,20
2020-04-01,Brazil,MG,Muriaé/MG,3143906,0,0,1
2020-04-01,Brazil,RN,Natal/RN,2408102,1,6,48
2020-04-01,Brazil,SC,Navegantes/SC,4211306,0,0,3
2020-04-01,Brazil,RJ,Niterói/RJ,3303302,1,5,62
2020-04-01,Brazil,SE,Nossa Senhora da Glória/SE,2804508,0,0,1
2020-04-01,Brazil,MS,Nova Andradina/MS,5006200,0,0,2
2020-04-01,Brazil,RJ,Nova Iguaçu/RJ,3303500,0,0,7
2020-04-01,Brazil,MG,Nova Lima/MG,3144805,0,-1,19
2020-04-01,Brazil,MT,Nova Monte Verde/MT,5108956,0,0,1
2020-04-01,Brazil,SP,Nova Odessa/SP,3533403,0,0,1
2020-04-01,Brazil,RS,Nova Palma/RS,4313102,0,0,1
2020-04-01,Brazil,BA,Nova Soure/BA,2922904,0,0,1
2020-04-01,Brazil,AM,Novo Airão/AM,1303205,0,0,1
2020-04-01,Brazil,RS,Novo Hamburgo/RS,4313409,1,1,3
2020-04-01,Brazil,PE,Olinda/PE,2609600,1,0,5
2020-04-01,Brazil,SP,Osasco/SP,3534401,2,10,43
2020-04-01,Brazil,RS,Osório/RS,4313508,0,0,1
2020-04-01,Brazil,PE,Palmares/PE,2610004,0,0,1
2020-04-01,Brazil,TO,Palmas/TO,1721000,0,0,9
2020-04-01,Brazil,SC,Papanduva/SC,4212205,0,0,2
2020-04-01,Brazil,GO,Paranaiguara/GO,5216304,0,0,1
2020-04-01,Brazil,PR,Paranavaí/PR,4118402,0,0,2
2020-04-01,Brazil,PA,Parauapebas/PA,1505536,0,0,1
2020-04-01,Brazil,RS,Paraí/RS,4314001,0,0,1
2020-04-01,Brazil,AM,Parintins/AM,1303403,1,0,3
2020-04-01,Brazil,RN,Parnamirim/RN,2403251,0,1,11
2020-04-01,Brazil,PI,Parnaíba/PI,2207702,1,0,1
2020-04-01,Brazil,RN,Passa e Fica/RN,2409100,0,0,1
2020-04-01,Brazil,RS,Passo Fundo/RS,4314100,0,0,1
2020-04-01,Brazil,PR,Pato Branco/PR,4118501,0,0,2
2020-04-01,Brazil,PB,Patos/PB,2510808,1,0,1
2020-04-01,Brazil,MG,Patrocínio/MG,3148103,0,0,1
2020-04-01,Brazil,SP,Paulínia/SP,3536505,0,0,1
2020-04-01,Brazil,PR,Peabiru/PR,4118808,0,0,1
2020-04-01,Brazil,RS,Pelotas/RS,4314407,0,0,2
2020-04-01,Brazil,SP,Penápolis/SP,3537305,0,0,1
2020-04-01,Brazil,SC,Pescaria Brava/SC,4212650,0,0,1
2020-04-01,Brazil,PE,Petrolina/PE,2611101,0,0,2
2020-04-01,Brazil,RJ,Petrópolis/RJ,3303906,1,0,5
2020-04-01,Brazil,PR,Pinhais/PR,4119152,0,1,5
2020-04-01,Brazil,SP,Piracicaba/SP,3538709,0,0,5
2020-04-01,Brazil,SP,Pirajuí/SP,3538907,0,0,1
2020-04-01,Brazil,RS,Piratini/RS,4314605,0,0,1
2020-04-01,Brazil,BA,Pojuca/BA,2925204,0,0,1
2020-04-01,Brazil,SC,Pomerode/SC,4213203,0,0,1
2020-04-01,Brazil,PR,Ponta Grossa/PR,4119905,0,0,3
2020-04-01,Brazil,MS,Ponta Porã/MS,5006606,0,0,1
2020-04-01,Brazil,AC,Porto Acre/AC,1200807,0,0,1
2020-04-01,Brazil,RS,Porto Alegre/RS,4314902,3,0,190
2020-04-01,Brazil,SC,Porto Belo/SC,4213500,0,0,4
2020-04-01,Brazil,SP,Porto Feliz/SP,3540606,0,1,1
2020-04-01,Brazil,AL,Porto Real do Colégio/AL,2707503,0,0,1
2020-04-01,Brazil,BA,Porto Seguro/BA,2925303,0,0,10
2020-04-01,Brazil,RO,Porto Velho/RO,1100205,1,0,7
2020-04-01,Brazil,MG,Pouso Alegre/MG,3152501,0,1,1
2020-04-01,Brazil,SP,Poá/SP,3539806,0,0,1
2020-04-01,Brazil,MG,Poços de Caldas/MG,3151800,0,0,2
2020-04-01,Brazil,BA,Prado/BA,2925501,0,0,3
2020-04-01,Brazil,SP,Praia Grande/SP,3541000,0,1,1
2020-04-01,Brazil,SE,Propriá/SE,2805703,0,0,2
2020-04-01,Brazil,PR,Quatiguá/PR,4120705,0,1,2
2020-04-01,Brazil,PR,Quatro Barras/PR,4120804,0,0,1
2020-04-01,Brazil,RJ,Queimados/RJ,3304144,0,0,1
2020-04-01,Brazil,CE,Quixadá/CE,2311306,0,0,2
2020-04-01,Brazil,SC,Rancho Queimado/SC,4214300,0,0,2
2020-04-01,Brazil,PE,Recife/PE,2611606,5,7,64
2020-04-01,Brazil,RJ,Resende/RJ,3304201,0,0,2
2020-04-01,Brazil,SP,Ribeirão Pires/SP,3543303,0,0,1
2020-04-01,Brazil,SP,Ribeirão Preto/SP,3543402,1,2,8
2020-04-01,Brazil,RJ,Rio Bonito/RJ,3304300,1,0,2
2020-04-01,Brazil,PR,Rio Branco do Sul/PR,4122206,0,0,1
2020-04-01,Brazil,AC,Rio Branco/AC,1200401,0,0,34
2020-04-01,Brazil,SP,Rio Claro/SP,3543907,0,0,1
2020-04-01,Brazil,RS,Rio Grande/RS,4315602,0,0,2
2020-04-01,Brazil,PR,Rio Negro/PR,4122305,0,0,1
2020-04-01,Brazil,MS,Rio Verde de Mato Grosso/MS,5007406,0,0,1
2020-04-01,Brazil,GO,Rio Verde/GO,5218805,0,0,7
2020-04-01,Brazil,RJ,Rio das Ostras/RJ,3304524,1,1,3
2020-04-01,Brazil,RJ,Rio de Janeiro/RJ,3304557,20,111,697
2020-04-01,Brazil,RS,Rolante/RS,4316006,0,0,1
2020-04-01,Brazil,MT,Rondonópolis/MT,5107602,0,1,5
2020-04-01,Brazil,MG,Sabará/MG,3156700,0,1,4
2020-04-01,Brazil,SP,Salto de Pirapora/SP,3545308,0,0,1
2020-04-01,Brazil,BA,Salvador/BA,2927408,2,21,153
2020-04-01,Brazil,RS,Sant'Ana do Livramento/RS,4317103,0,1,5
2020-04-01,Brazil,SP,Santa Isabel/SP,3546801,0,0,1
2020-04-01,Brazil,MG,Santa Luzia/MG,3157807,0,0,1
2020-04-01,Brazil,RS,Santa Maria/RS,4316907,0,0,2
2020-04-01,Brazil,CE,Santa Quitéria/CE,2312205,1,0,1
2020-04-01,Brazil,RS,Santa Rosa/RS,4317202,0,0,1
2020-04-01,Brazil,ES,Santa Teresa/ES,3204609,0,0,1
2020-04-01,Brazil,SP,Santana de Parnaíba/SP,3547304,0,1,18
2020-04-01,Brazil,PA,Santarém/PA,1506807,1,1,1
2020-04-01,Brazil,RS,Santiago/RS,4317400,0,0,1
2020-04-01,Brazil,SP,Santo André/SP,3547809,2,3,51
2020-04-01,Brazil,RS,Santo Antônio da Patrulha/RS,4317608,0,0,1
2020-04-01,Brazil,AM,Santo Antônio do Içá/AM,1303700,0,3,4
2020-04-01,Brazil,SP,Santos/SP,3548500,0,9,23
2020-04-01,Brazil,RS,Sapiranga/RS,4319901,0,0,1
2020-04-01,Brazil,RS,Serafina Corrêa/RS,4320404,0,0,3
2020-04-01,Brazil,RJ,Seropédica/RJ,3305554,0,0,1
2020-04-01,Brazil,MG,Serra do Salitre/MG,3166808,0,0,1
2020-04-01,Brazil,ES,Serra/ES,3205002,0,8,22
2020-04-01,Brazil,MG,Sete Lagoas/MG,3167202,0,0,2
2020-04-01,Brazil,SC,Siderópolis/SC,4217600,0,0,2
2020-04-01,Brazil,MS,Sidrolândia/MS,5007901,0,0,1
2020-04-01,Brazil,GO,Silvânia/GO,5220603,0,0,1
2020-04-01,Brazil,CE,Sobral/CE,2312908,0,0,5
2020-04-01,Brazil,SP,Sorocaba/SP,3552205,1,0,3
2020-04-01,Brazil,PB,Sousa/PB,2516201,0,0,1
2020-04-01,Brazil,SP,Suzano/SP,3552502,1,3,4
2020-04-01,Brazil,SP,São Bernardo do Campo/SP,3548708,2,8,52
2020-04-01,Brazil,SP,São Caetano do Sul/SP,3548807,1,2,32
2020-04-01,Brazil,RS,São Domingos do Sul/RS,4318051,0,0,1
2020-04-01,Brazil,BA,São Domingos/BA,2928950,0,0,1
2020-04-01,Brazil,SC,São Francisco do Sul/SC,4216206,0,0,1
2020-04-01,Brazil,RN,São Gonçalo do Amarante/RN,2412005,0,0,1
2020-04-01,Brazil,RJ,São Gonçalo/RJ,3304904,1,2,11
2020-04-01,Brazil,RN,São José de Mipibu/RN,2412203,0,0,1
2020-04-01,Brazil,PI,São José do Divino/PI,2210052,1,0,1
2020-04-01,Brazil,SP,São José do Rio Pardo/SP,3549706,0,0,1
2020-04-01,Brazil,SP,São José do Rio Preto/SP,3549805,0,1,7
2020-04-01,Brazil,SP,São José dos Campos/SP,3549904,0,3,12
2020-04-01,Brazil,PR,São José dos Pinhais/PR,4125506,0,1,4
2020-04-01,Brazil,SC,São José/SC,4216602,1,0,10
2020-04-01,Brazil,RJ,São João de Meriti/RJ,3305109,0,1,2
2020-04-01,Brazil,MG,São João del Rei/MG,3162500,0,0,2
2020-04-01,Brazil,RS,São Leopoldo/RS,4318705,0,0,4
2020-04-01,Brazil,PE,São Lourenço da Mata/PE,2613701,0,0,3
2020-04-01,Brazil,SC,São Lourenço do Oeste/SC,4216909,0,0,1
2020-04-01,Brazil,SC,São Ludgero/SC,4217006,0,0,1
2020-04-01,Brazil,MA,São Luís/MA,2111300,1,17,68
2020-04-01,Brazil,ES,São Mateus/ES,3204906,0,2,3
2020-04-01,Brazil,SP,São Paulo/SP,3550308,144,533,2418
2020-04-01,Brazil,RJ,São Pedro da Aldeia/RJ,3305208,0,0,1
2020-04-01,Brazil,SC,São Pedro de Alcântara/SC,4217253,0,0,1
2020-04-01,Brazil,SP,São Pedro/SP,3550407,0,0,1
2020-04-01,Brazil,ES,São Roque do Canaã/ES,3204955,0,0,1
2020-04-01,Brazil,RS,São Sebastião do Caí/RS,4319505,0,2,2
2020-04-01,Brazil,SP,São Sebastião/SP,3550704,1,1,3
2020-04-01,Brazil,SP,São Vicente/SP,3551009,0,1,2
2020-04-01,Brazil,SP,Taboão da Serra/SP,3552809,1,10,22
2020-04-01,Brazil,MT,Tangará da Serra/MT,5107958,0,1,1
2020-04-01,Brazil,RS,Taquara/RS,4321204,0,0,1
2020-04-01,Brazil,RS,Taquari/RS,4321303,0,0,1
2020-04-01,Brazil,SP,Tatuí/SP,3554003,0,0,1
2020-04-01,Brazil,SP,Taubaté/SP,3554102,0,0,1
2020-04-01,Brazil,BA,Teixeira de Freitas/BA,2931350,0,1,2
2020-04-01,Brazil,PR,Telêmaco Borba/PR,4127106,0,0,2
2020-04-01,Brazil,PI,Teresina/PI,2211001,2,1,17
2020-04-01,Brazil,RJ,Teresópolis/RJ,3305802,0,0,1
2020-04-01,Brazil,PR,Terra Rica/PR,4127304,0,0,1
2020-04-01,Brazil,CE,Tianguá/CE,2313401,1,1,1
2020-04-01,Brazil,RN,Tibau/RN,2411056,0,0,1
2020-04-01,Brazil,SC,Tijucas/SC,4218004,0,0,1
2020-04-01,Brazil,SC,Timbé do Sul/SC,4218103,0,0,1
2020-04-01,Brazil,MG,Timóteo/MG,3168705,0,0,1
2020-04-01,Brazil,RS,Torres/RS,4321501,0,0,7
2020-04-01,Brazil,GO,Trindade/GO,5221403,0,1,1
2020-04-01,Brazil,MS,Três Lagoas/MS,5008305,0,1,1
2020-04-01,Brazil,SC,Tubarão/SC,4218707,0,1,10
2020-04-01,Brazil,PA,Tucuruí/PA,1508100,0,0,1
2020-04-01,Brazil,MG,Uberaba/MG,3170107,0,0,3
2020-04-01,Brazil,MG,Uberlândia/MG,3170206,0,4,14
2020-04-01,Brazil,PR,Umuarama/PR,4128104,0,0,2
2020-04-01,Brazil,MG,Unaí/MG,3170404,0,0,1
2020-04-01,Brazil,PR,União da Vitória/PR,4128203,0,0,1
2020-04-01,Brazil,SC,Urussanga/SC,4219002,0,0,1
2020-04-01,Brazil,RJ,Valença/RJ,3306107,0,0,1
2020-04-01,Brazil,SP,Valinhos/SP,3556206,0,0,1
2020-04-01,Brazil,GO,Valparaíso de Goiás/GO,5221858,0,1,4
2020-04-01,Brazil,SP,Vargem Grande Paulista/SP,3556453,1,0,2
2020-04-01,Brazil,PR,Verê/PR,4128609,0,0,1
2020-04-01,Brazil,RS,Viamão/RS,4323002,0,2,3
2020-04-01,Brazil,ES,Viana/ES,3205101,0,0,1
2020-04-01,Brazil,ES,Vila Velha/ES,3205200,0,1,36
2020-04-01,Brazil,SP,Vinhedo/SP,3556701,0,0,1
2020-04-01,Brazil,BA,Vitória da Conquista/BA,2933307,0,1,1
2020-04-01,Brazil,ES,Vitória/ES,3205309,0,6,34
2020-04-01,Brazil,RJ,Volta Redonda/RJ,3306305,1,0,12
2020-04-01,Brazil,SP,Votorantim/SP,3557006,0,0,1
2020-04-01,Brazil,SP,Votuporanga/SP,3557105,0,0,1
2020-04-01,Brazil,MT,Várzea Grande/MT,5108402,0,0,2
2020-04-01,Brazil,GO,Águas Lindas de Goiás/GO,5200258,0,0,1
2020-04-01,Brazil,TOTAL,TOTAL,0,244,1107,6931
2020-04-02,Brazil,PA,Abaetetuba/PA,1500107,0,0,1
2020-04-02,Brazil,AC,Acrelândia/AC,1200013,0,0,8
2020-04-02,Brazil,ES,Afonso Cláudio/ES,3200102,0,0,1
2020-04-02,Brazil,SP,Agudos/SP,3500709,0,1,1
2020-04-02,Brazil,BA,Alagoinhas/BA,2900702,0,0,3
2020-04-02,Brazil,MS,Alcinópolis/MS,5000252,0,0,1
2020-04-02,Brazil,RS,Alegrete/RS,4300406,0,0,1
2020-04-02,Brazil,MG,Alfenas/MG,3101607,0,0,1
2020-04-02,Brazil,PE,Aliança/PE,2600708,0,0,1
2020-04-02,Brazil,PR,Almirante Tamandaré/PR,4100400,0,0,3
2020-04-02,Brazil,ES,Alto Rio Novo/ES,3200359,0,0,0
2020-04-02,Brazil,RS,Alvorada/RS,4300604,0,1,3
